SURVEY_ID,USER_ID,SURVEY_RESPONDED_DATE,RESPONSE1,RESPONSE2,RESPONSE3,PRODUCT
survey_10,user_5824,9/29/21,"i was able to buy everything on my list",kroger,price,Bakery/Bread
survey_10,user_5861,9/29/21,"i found most of the items on my list",albertsons,brand,"Baby Care"
survey_10,user_5861,9/29/21,"i found most of the items on my list",albertsons,brand,"Paper (Tissue, Paper Towels, Etc.)"
survey_4,user_5021,8/21/21,"i found most of the items on my list",walmart,brand,Beverages
survey_8,user_3681,9/14/21,"i was able to buy everything on my list",walmart,availability,Beverages
survey_5,user_3691,8/29/21,"i was able to buy everything on my list",costco,brand,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_5,user_3691,8/29/21,"i was able to buy everything on my list",costco,brand,"Laundry/Home Cleaning"
survey_8,user_3732,9/13/21,"i was able to buy everything on my list",walmart,availability,"Paper (Tissue, Paper Towels, Etc.)"
survey_6,user_3669,9/4/21,"i was able to buy everything on my list",Walmart,Price,Bakery/Bread
survey_9,user_3709,9/25/21,"i was able to buy everything on my list",walmart,availability,"Personal Care & Beauty Health"
survey_9,user_3721,9/24/21,"i found most of the items on my list","trader joe's",price,"Dairy/Dairy Byproducts"
survey_4,user_3734,8/21/21,"i was able to buy everything on my list",walmart,brand,"Dairy/Dairy Byproducts"
survey_8,user_3842,9/14/21,"i was able to buy everything on my list","whole foods",brand,"Grains, Rice, Pasta And Sauce"
survey_7,user_4026,9/8/21,"i was able to buy everything on my list",Costco,Availability,"Paper (Tissue, Paper Towels, Etc.)"
survey_8,user_3848,9/19/21,"i found most of the items on my list","trader joe's",price,"Grains, Rice, Pasta And Sauce"
survey_5,user_3928,8/24/21,"i was able to buy everything on my list","sam's club",availability,"Grains, Rice, Pasta And Sauce"
survey_3,user_4088,8/14/21,"i found most of the items on my list",kroger,availability,Beverages
survey_3,user_4202,8/12/21,"i was able to buy everything on my list",costco,brand,"Cereal (Ready To Eat)"
survey_5,user_4316,8/29/21,"i was able to buy everything on my list",target,availability,"Baby Care"
survey_5,user_2184,8/29/21,"i was able to buy everything on my list",kroger,availability,Beverages
survey_6,user_2193,9/4/21,"i found only a few of the items on my list",Walmart,Availability,Beverages
survey_2,user_2205,8/6/21,"i was able to buy everything on my list","trader joe's",availability,"Frozen Foods"
survey_3,user_2229,8/9/21,"i found most of the items on my list",kroger,price,Beverages
survey_3,user_2231,8/10/21,"i was able to buy everything on my list",target,brand,Bakery/Bread
survey_3,user_2231,8/10/21,"i was able to buy everything on my list",target,price,"Personal Care & Beauty Health"
survey_8,user_2328,9/19/21,"i found most of the items on my list",costco,availability,Bakery/Bread
survey_8,user_2328,9/19/21,"i found most of the items on my list",costco,availability,"Dairy/Dairy Byproducts"
survey_8,user_2367,9/14/21,"i was able to buy everything on my list",walmart,availability,Beverages
survey_3,user_2583,8/12/21,"i was able to buy everything on my list","sam's club",price,Beverages
survey_3,user_2525,8/15/21,"i was able to buy everything on my list",kroger,availability,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_3,user_2650,8/9/21,"i was able to buy everything on my list",walmart,brand,Bakery/Bread
survey_7,user_2769,9/10/21,"i found most of the items on my list",Kroger,Availability,"Dairy/Dairy Byproducts"
survey_7,user_2769,9/10/21,"i found most of the items on my list",Kroger,Brand,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_4,user_2812,8/18/21,"i found most of the items on my list","sam's club",price,"Vitamins & Supplements"
survey_6,user_4336,8/30/21,"i was able to buy everything on my list",Walmart,Availability,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_10,user_4350,9/28/21,"i was able to buy everything on my list","sam's club",price,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_2,user_4440,8/8/21,"i found most of the items on my list",kroger,availability,"Dairy/Dairy Byproducts"
survey_3,user_4358,8/12/21,"i was able to buy everything on my list",kroger,availability,"Personal Care & Beauty Health"
survey_3,user_4376,8/11/21,"i found most of the items on my list",walmart,brand,"Laundry/Home Cleaning"
survey_7,user_4552,9/11/21,"i was able to buy everything on my list",Target,Price,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_4,user_4608,8/20/21,"i found most of the items on my list",target,availability,"Grains, Rice, Pasta And Sauce"
survey_8,user_4392,9/16/21,"i was able to buy everything on my list","trader joe's",availability,"Dairy/Dairy Byproducts"
survey_8,user_4392,9/16/21,"i was able to buy everything on my list","trader joe's",price,"Grains, Rice, Pasta And Sauce"
survey_8,user_4392,9/16/21,"i was able to buy everything on my list","trader joe's",availability,"Cereal (Ready To Eat)"
survey_5,user_4518,8/29/21,"i was able to buy everything on my list",albertsons,availability,"Dairy/Dairy Byproducts"
survey_4,user_4537,8/18/21,"i was able to buy everything on my list",walmart,availability,"Canned Goods"
survey_4,user_4537,8/18/21,"i was able to buy everything on my list",walmart,availability,"Dairy/Dairy Byproducts"
survey_3,user_4560,8/9/21,"i was able to buy everything on my list",kroger,price,"Vitamins & Supplements"
survey_6,user_4612,9/3/21,"i was able to buy everything on my list","Sam's Club",Brand,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_6,user_4612,9/3/21,"i was able to buy everything on my list","Sam's Club",Brand,"Frozen Foods"
survey_2,user_4577,8/4/21,"i found most of the items on my list","sam's club",brand,"Cereal (Ready To Eat)"
survey_3,user_4591,8/15/21,"i was able to buy everything on my list",kroger,availability,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_3,user_4636,8/9/21,"i was able to buy everything on my list",albertsons,availability,"Cereal (Ready To Eat)"
survey_7,user_4682,9/11/21,"i was able to buy everything on my list",Walmart,Price,"Frozen Foods"
survey_7,user_4682,9/11/21,"i was able to buy everything on my list",Walmart,Availability,Beverages
survey_4,user_4734,8/21/21,"i was able to buy everything on my list","whole foods",availability,"Dairy/Dairy Byproducts"
survey_4,user_4734,8/21/21,"i was able to buy everything on my list","whole foods",availability,"Frozen Foods"
survey_5,user_4738,8/29/21,"i was able to buy everything on my list",albertsons,availability,Beverages
survey_2,user_4742,8/2/21,"i was able to buy everything on my list",costco,price,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_3,user_4765,8/10/21,"i found most of the items on my list",costco,availability,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_3,user_4765,8/10/21,"i found most of the items on my list",costco,availability,"Grains, Rice, Pasta And Sauce"
survey_3,user_4765,8/10/21,"i found most of the items on my list",costco,price,Bakery/Bread
survey_3,user_1452,8/10/21,"i was able to buy everything on my list","trader joe's",availability,"Canned Goods"
survey_10,user_1458,9/29/21,"i was able to buy everything on my list",target,availability,"Dairy/Dairy Byproducts"
survey_8,user_1490,9/17/21,"i was able to buy everything on my list",kroger,availability,"Dairy/Dairy Byproducts"
survey_8,user_1490,9/17/21,"i was able to buy everything on my list",kroger,brand,"Cereal (Ready To Eat)"
survey_8,user_1491,9/19/21,"i found most of the items on my list",target,brand,"Personal Care & Beauty Health"
survey_4,user_1522,8/18/21,"i was able to buy everything on my list","sam's club",brand,Beverages
survey_5,user_1576,8/28/21,"i was able to buy everything on my list",target,availability,"Personal Care & Beauty Health"
survey_10,user_1529,9/28/21,"i was able to buy everything on my list",walmart,price,Beverages
survey_10,user_1529,9/28/21,"i was able to buy everything on my list",walmart,price,Bakery/Bread
survey_5,user_1626,8/24/21,"i found most of the items on my list",target,availability,Bakery/Bread
survey_6,user_1684,9/4/21,"i was able to buy everything on my list","Trader Joe's",Price,"Frozen Foods"
survey_5,user_1719,8/26/21,"i was able to buy everything on my list",walmart,price,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_5,user_1616,8/26/21,"i was able to buy everything on my list",kroger,price,"Frozen Foods"
survey_8,user_1634,9/18/21,"i was able to buy everything on my list",walmart,price,"Beer, Wine & Spirits"
survey_8,user_1634,9/18/21,"i was able to buy everything on my list",walmart,availability,"Vitamins & Supplements"
survey_5,user_138,8/23/21,"i was able to buy everything on my list",kroger,availability,"Canned Goods"
survey_2,user_131,8/2/21,"i was able to buy everything on my list",walmart,price,"Cereal (Ready To Eat)"
survey_5,user_139,8/27/21,"i found most of the items on my list",target,price,"Paper (Tissue, Paper Towels, Etc.)"
survey_3,user_157,8/14/21,"i was able to buy everything on my list",albertsons,availability,Bakery/Bread
survey_8,user_168,9/14/21,"i was able to buy everything on my list",target,brand,Beverages
survey_9,user_282,9/25/21,"i found most of the items on my list",walmart,brand,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_5,user_319,8/26/21,"i was able to buy everything on my list","trader joe's",brand,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_6,user_160,9/4/21,"i found most of the items on my list",Walmart,Availability,"Grains, Rice, Pasta And Sauce"
survey_5,user_183,8/25/21,"i was able to buy everything on my list",walmart,price,"Cereal (Ready To Eat)"
survey_7,user_390,9/10/21,"i was able to buy everything on my list",Target,Price,"Laundry/Home Cleaning"
survey_5,user_428,8/27/21,"i was able to buy everything on my list","sam's club",price,"Paper (Tissue, Paper Towels, Etc.)"
survey_3,user_1723,8/15/21,"i was able to buy everything on my list",costco,price,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_3,user_1723,8/15/21,"i was able to buy everything on my list",costco,price,"Laundry/Home Cleaning"
survey_3,user_1723,8/15/21,"i was able to buy everything on my list",costco,price,Coffee/Tea
survey_2,user_1966,8/7/21,"i was able to buy everything on my list",kroger,price,Bakery/Bread
survey_5,user_1998,8/29/21,"i was able to buy everything on my list",albertsons,price,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_5,user_2048,8/23/21,"i found most of the items on my list",kroger,availability,Bakery/Bread
survey_6,user_2052,9/4/21,"i was able to buy everything on my list",Walmart,Availability,"Vitamins & Supplements"
survey_4,user_2090,8/22/21,"i found most of the items on my list",kroger,availability,Bakery/Bread
survey_4,user_2090,8/22/21,"i found most of the items on my list",kroger,availability,"Dairy/Dairy Byproducts"
survey_10,user_2135,9/28/21,"i was able to buy everything on my list",walmart,price,"Pet Care"
survey_5,user_558,8/24/21,"i was able to buy everything on my list",target,brand,"Canned Goods"
survey_2,user_595,8/8/21,"i was able to buy everything on my list","sam's club",price,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_6,user_622,9/1/21,"i was able to buy everything on my list",Kroger,Price,"Pet Care"
survey_2,user_624,8/4/21,"i found most of the items on my list",albertsons,price,"Personal Care & Beauty Health"
survey_2,user_669,8/6/21,"i found most of the items on my list",kroger,availability,Bakery/Bread
survey_1,user_700,8/1/21,"i was able to buy everything on my list",costco,availability,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_5,user_754,8/24/21,"i was able to buy everything on my list",costco,brand,Bakery/Bread
survey_5,user_754,8/24/21,"i was able to buy everything on my list",costco,price,"Personal Care & Beauty Health"
survey_4,user_800,8/18/21,"i was able to buy everything on my list",albertsons,availability,Bakery/Bread
survey_10,user_908,9/30/21,"i was able to buy everything on my list",walmart,price,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_10,user_908,9/30/21,"i was able to buy everything on my list",walmart,price,"Laundry/Home Cleaning"
survey_6,user_915,8/31/21,"i was able to buy everything on my list",Walmart,Availability,"Cereal (Ready To Eat)"
survey_2,user_919,8/5/21,"i was able to buy everything on my list",target,availability,"Personal Care & Beauty Health"
survey_5,user_2938,8/25/21,"i was able to buy everything on my list",costco,availability,"Dairy/Dairy Byproducts"
survey_3,user_2993,8/13/21,"i was able to buy everything on my list",target,availability,Bakery/Bread
survey_2,user_1045,8/7/21,"i was able to buy everything on my list",costco,price,"Baby Care"
survey_2,user_3239,8/6/21,"i was able to buy everything on my list",costco,price,Coffee/Tea
survey_6,user_3284,8/31/21,"i was able to buy everything on my list","Trader Joe's",Availability,"Dairy/Dairy Byproducts"
survey_5,user_3379,8/24/21,"i was able to buy everything on my list",walmart,brand,"Personal Care & Beauty Health"
survey_6,user_3523,8/31/21,"i found most of the items on my list","Sam's Club",Availability,"Frozen Foods"
survey_2,user_3539,8/3/21,"i was able to buy everything on my list",kroger,availability,"Dairy/Dairy Byproducts"
survey_3,user_1274,8/9/21,"i was able to buy everything on my list",kroger,brand,"Frozen Foods"
survey_5,user_1325,8/24/21,"i was able to buy everything on my list",kroger,price,"Dairy/Dairy Byproducts"
survey_5,user_1352,8/25/21,"i was able to buy everything on my list",kroger,price,"Grains, Rice, Pasta And Sauce"
survey_7,user_3621,9/11/21,"i was able to buy everything on my list",Walmart,Brand,"Personal Care & Beauty Health"
survey_9,user_1390,9/26/21,"i was able to buy everything on my list","sam's club",price,"Paper (Tissue, Paper Towels, Etc.)"
survey_7,user_1304,9/10/21,"i found most of the items on my list",Target,Brand,"Dairy/Dairy Byproducts"
survey_7,user_5133,9/10/21,"i found most of the items on my list",Kroger,Price,"Dairy/Dairy Byproducts"
survey_10,user_5204,9/28/21,"i was able to buy everything on my list",walmart,price,"Grains, Rice, Pasta And Sauce"
survey_3,user_5300,8/11/21,"i was able to buy everything on my list",costco,brand,Bakery/Bread
survey_10,user_5392,9/27/21,"i was able to buy everything on my list",walmart,availability,"Dairy/Dairy Byproducts"
survey_4,user_5469,8/21/21,"i was able to buy everything on my list",walmart,availability,"Personal Care & Beauty Health"
survey_6,user_5486,8/30/21,"i found most of the items on my list",Walmart,Price,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_5,user_5499,8/26/21,"i was able to buy everything on my list",kroger,brand,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_6,user_5614,9/5/21,"i was able to buy everything on my list",Kroger,Availability,"Dairy/Dairy Byproducts"
survey_3,user_5272,8/9/21,"i was able to buy everything on my list",walmart,price,"Laundry/Home Cleaning"
survey_3,user_5272,8/9/21,"i was able to buy everything on my list",walmart,availability,"Personal Care & Beauty Health"
survey_5,user_5443,8/24/21,"i found most of the items on my list",target,brand,Beverages
survey_6,user_5639,9/4/21,"i was able to buy everything on my list","Sam's Club",Availability,"Cereal (Ready To Eat)"
survey_6,user_5639,9/4/21,"i was able to buy everything on my list","Sam's Club",Availability,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_6,user_5650,9/4/21,"i found most of the items on my list",Kroger,Availability,"Dairy/Dairy Byproducts"
survey_7,user_5687,9/11/21,"i found most of the items on my list","Trader Joe's",Price,"Beer, Wine & Spirits"
survey_7,user_5693,9/7/21,"i was able to buy everything on my list",Kroger,Availability,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_7,user_5753,9/12/21,"i found most of the items on my list",Walmart,Availability,Bakery/Bread
survey_9,user_5829,9/22/21,"i was able to buy everything on my list",walmart,price,"Vitamins & Supplements"
survey_10,user_5819,9/28/21,"i was able to buy everything on my list",walmart,availability,Bakery/Bread
survey_5,user_4797,8/26/21,"i was able to buy everything on my list",kroger,price,"Canned Goods"
survey_5,user_4797,8/26/21,"i was able to buy everything on my list",kroger,price,"Cereal (Ready To Eat)"
survey_4,user_4666,8/22/21,"i found most of the items on my list",target,brand,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_6,user_4725,9/5/21,"i was able to buy everything on my list",Kroger,Availability,Beverages
survey_6,user_4725,9/5/21,"i was able to buy everything on my list",Kroger,Brand,"Laundry/Home Cleaning"
survey_6,user_4725,9/5/21,"i was able to buy everything on my list",Kroger,Availability,"Beer, Wine & Spirits"
survey_6,user_4725,9/5/21,"i was able to buy everything on my list",Kroger,Availability,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_4,user_4891,8/18/21,"i was able to buy everything on my list",kroger,price,"Dairy/Dairy Byproducts"
survey_8,user_5003,9/13/21,"i was able to buy everything on my list",kroger,price,Beverages
survey_4,user_3778,8/18/21,"i was able to buy everything on my list",target,price,"Cereal (Ready To Eat)"
survey_5,user_3891,8/26/21,"i was able to buy everything on my list",kroger,price,"Beer, Wine & Spirits"
survey_2,user_3976,8/3/21,"i was able to buy everything on my list",kroger,brand,"Cereal (Ready To Eat)"
survey_4,user_4109,8/21/21,"i was able to buy everything on my list",walmart,price,"Dairy/Dairy Byproducts"
survey_3,user_4117,8/10/21,"i was able to buy everything on my list","whole foods",price,"Dairy/Dairy Byproducts"
survey_4,user_4163,8/17/21,"i found most of the items on my list",walmart,brand,"Baby Care"
survey_6,user_4228,9/5/21,"i was able to buy everything on my list","Sam's Club",Availability,"Dairy/Dairy Byproducts"
survey_3,user_2234,8/9/21,"i found most of the items on my list",walmart,availability,Bakery/Bread
survey_9,user_2474,9/23/21,"i was able to buy everything on my list",target,availability,Beverages
survey_10,user_2506,9/27/21,"i was able to buy everything on my list",walmart,price,"Cereal (Ready To Eat)"
survey_2,user_2438,8/4/21,"i was able to buy everything on my list",target,brand,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_8,user_2452,9/17/21,"i found most of the items on my list",target,brand,"Dairy/Dairy Byproducts"
survey_3,user_2556,8/11/21,"i was able to buy everything on my list",albertsons,availability,"Frozen Foods"
survey_3,user_2657,8/10/21,"i found most of the items on my list","sam's club",price,"Dairy/Dairy Byproducts"
survey_9,user_2609,9/21/21,"i was able to buy everything on my list",walmart,price,"Baby Care"
survey_9,user_2643,9/21/21,"i was able to buy everything on my list",walmart,availability,"Beer, Wine & Spirits"
survey_7,user_2715,9/11/21,"i was able to buy everything on my list",Walmart,Brand,"Beer, Wine & Spirits"
survey_6,user_2757,9/1/21,"i was able to buy everything on my list","Trader Joe's",Brand,"Grains, Rice, Pasta And Sauce"
survey_6,user_2757,9/1/21,"i was able to buy everything on my list","Trader Joe's",Brand,Bakery/Bread
survey_3,user_2769,8/9/21,"i found most of the items on my list",kroger,price,"Snack Foods (Cookies, Candy, Crackers, Chips, Etc.)"
survey_3,user_2840,8/11/21,"i was able to buy everything on my list",kroger,availability,"Dairy/Dairy Byproducts"
